Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
61.65,55.34,55.35,19.5421,70.005,5.665085,87.7078,Potato
44.99,57.31,53.02,19.738,85.2515,6.295911,107.8914,Potato
58.92,47.11,49.26,15.5275,69.1278,5.784258,71.9175,Potato
62.65,64.01,70.85,18.1746,83.8716,5.852698,75.6408,Potato
55.01,48.79,43.44,17.7525,84.8669,5.69013,88.934,Potato
64.05,46.3,62.06,19.4097,72.6556,5.590996,55.1729,Potato
60.26,49.58,76.87,19.419,88.2877,5.581156,106.5519,Potato
69.28,65.75,65.77,8.0,78.7523,5.908467,70.7417,Potato
67.96,53.67,54.68,16.038,67.9818,5.490174,80.5702,Potato
62.01,48.05,43.66,19.0716,72.0067,6.181282,85.7344,Potato
43.59,64.26,41.38,15.3582,84.0621,6.06129,90.7857,Potato
81.49,76.43,50.88,17.1448,82.3845,6.239767,83.1269,Potato
58.3,57.1,48.13,20.0028,66.5357,5.34843,88.6526,Potato
59.03,67.34,47.8,17.3237,73.8859,5.120209,88.8074,Potato
55.89,65.36,51.74,23.0317,76.6282,5.798326,81.0594,Potato
54.14,48.94,53.98,21.5079,70.9392,6.95952,74.5361,Potato
78.53,55.27,59.85,16.5257,93.8624,6.306484,111.6295,Potato
76.63,42.17,42.62,16.2078,76.8693,5.578221,47.9119,Potato
65.33,52.95,48.18,8.0,74.5055,5.969805,85.8857,Potato
58.71,48.74,53.4,15.694,84.5268,6.091035,80.622,Potato
67.43,50.97,53.05,11.5869,72.0783,5.252645,98.3758,Potato
60.89,47.5,73.36,17.8849,83.0594,6.34785,60.9141,Potato
57.72,52.13,57.32,17.6115,61.6581,5.73303,80.0043,Potato
64.06,60.32,38.86,19.7834,71.3708,5.763728,87.9528,Potato
54.71,53.81,59.18,22.5867,83.3926,5.809514,111.4015,Potato
63.03,36.36,60.46,16.8949,87.5616,6.257816,96.6437,Potato
62.45,47.54,53.75,26.1217,68.8136,5.497927,66.3302,Potato
67.24,39.81,42.87,17.9298,67.8814,5.117212,80.2505,Potato
52.57,57.44,72.58,11.7591,79.5396,5.929182,107.721,Potato
68.52,60.03,44.3,14.7517,70.0157,4.982537,65.9845,Potato
49.12,57.57,61.61,15.509,72.8514,5.679559,88.4271,Potato
53.13,47.13,57.0,19.3685,82.0112,6.27475,89.8176,Potato
53.65,57.47,61.01,13.211,70.6472,6.031638,82.2843,Potato
47.14,50.3,72.07,15.8081,59.2766,6.216942,143.915,Potato
72.19,43.62,60.62,16.3558,64.5913,6.048141,81.7454,Potato
48.37,62.42,49.41,15.2075,75.0796,6.764134,98.9953,Potato
51.61,63.18,66.06,20.2457,60.0926,5.564704,74.674,Potato
75.06,64.49,48.69,19.5653,72.6227,5.959253,100.555,Potato
53.15,48.92,56.64,21.6663,63.8632,5.624752,107.4158,Potato
57.74,66.79,42.07,15.6759,88.1195,6.182721,78.2407,Potato
47.86,50.06,44.67,21.8101,92.3211,5.77537,88.906,Potato
70.0,61.54,55.51,11.544,66.5344,6.487538,72.0944,Potato
70.16,49.89,58.68,11.4465,77.0541,5.587674,67.1119,Potato
68.87,52.76,37.98,12.1448,67.3168,6.362851,110.7359,Potato
66.45,30.79,59.97,17.0368,72.5255,6.037256,78.92,Potato
60.88,51.98,46.81,21.8095,89.4278,5.787016,41.7278,Potato
53.71,55.91,67.8,14.5914,71.2665,6.016977,125.3071,Potato
50.22,50.9,51.48,15.0932,72.7117,5.904506,73.9581,Potato
75.48,72.56,43.76,16.1359,67.4598,5.942382,85.0725,Potato
69.18,43.38,55.76,19.2913,84.1695,5.717252,122.8181,Potato
51.68,49.36,45.84,15.0895,48.8939,5.519365,87.1652,Potato
60.48,45.95,67.69,14.8663,71.4576,5.665972,86.7333,Potato
56.4,49.36,55.01,11.6184,74.6329,5.126742,65.4365,Potato
46.46,65.31,53.48,14.7131,69.7114,6.136779,57.3033,Potato
62.13,69.78,60.92,21.7098,81.9084,5.305934,86.6723,Potato
55.01,47.99,44.95,17.3637,84.6162,5.712941,97.2562,Potato
48.57,47.77,42.11,14.0406,63.7037,6.059218,96.1105,Potato
42.25,43.43,59.08,21.9446,91.7479,6.135759,80.3748,Potato
41.23,68.06,44.0,14.6591,63.6139,5.090139,90.4052,Potato
55.54,66.21,44.0,22.6798,85.309,5.763261,53.2558,Potato
58.98,53.94,63.37,22.6144,76.1986,5.983898,99.2033,Potato
49.5,41.04,60.25,17.224,70.9704,5.820806,93.2281,Potato
67.81,41.93,42.46,11.0058,71.7251,6.33763,129.4732,Potato
59.21,56.71,48.81,26.158,74.7319,5.471277,90.1496,Potato
66.92,60.49,45.96,18.5491,76.6673,4.980384,71.1466,Potato
57.81,34.34,72.76,15.7045,67.6388,6.12413,88.9855,Potato
50.55,51.79,64.06,20.8245,73.1285,5.585166,83.444,Potato
61.37,71.18,50.79,19.8092,68.8346,5.096584,98.6942,Potato
44.85,52.82,60.76,22.2438,65.2796,5.736595,90.5378,Potato
66.47,69.9,41.44,14.3506,68.4615,6.292223,64.8011,Potato
48.75,61.49,48.27,18.2739,65.8002,5.294699,57.2851,Potato
71.02,44.16,56.05,12.2565,71.6388,6.734398,95.2582,Potato
55.94,52.07,59.52,19.6653,78.4598,5.464847,117.6623,Potato
72.75,53.71,54.03,16.9082,75.9657,5.834804,91.587,Potato
46.53,45.47,57.48,18.124,90.7948,5.312347,106.2659,Potato
51.87,45.3,55.78,16.4146,57.3164,5.816644,110.2562,Potato
64.57,70.07,53.36,15.996,78.7547,5.746501,95.3358,Potato
74.05,45.23,52.04,13.5271,75.0514,5.204202,73.7102,Potato
80.0,65.78,50.74,20.1617,81.5254,6.930331,93.9062,Potato
60.5,50.64,57.32,22.9588,80.7317,5.601865,114.1415,Potato
82.05,54.74,59.11,14.7733,73.6801,5.602215,100.5978,Potato
56.52,60.62,56.98,19.2142,76.3812,6.187614,104.9649,Potato
73.19,49.01,43.21,18.7287,69.0474,6.525702,80.7491,Potato
48.69,60.68,45.01,17.0324,79.9094,6.250575,85.9529,Potato
65.04,34.54,58.99,10.8936,59.969,5.319528,87.6255,Potato
31.9,59.4,69.72,11.7936,81.2146,5.885564,88.9732,Potato
46.54,30.31,56.52,13.8761,74.8146,5.047451,113.3592,Potato
65.6,52.73,50.88,8.444,71.1035,6.160682,43.0565,Potato
44.25,63.54,57.24,22.6321,73.1397,5.145925,90.6108,Potato
65.12,61.22,43.63,18.4708,73.7264,5.478719,88.4101,Potato
70.88,42.02,68.09,16.8802,85.3784,5.798719,62.57,Potato
53.98,43.3,56.87,8.2391,100.0,5.978003,103.4353,Potato
48.37,48.11,48.31,9.7045,84.759,5.695626,75.51,Potato
54.31,56.86,53.33,16.9906,70.4774,6.407633,82.8593,Potato
48.41,34.68,49.73,24.882,80.0383,6.089296,126.9756,Potato
58.79,54.87,68.12,14.2054,80.3866,6.05789,110.1995,Potato
61.23,58.11,52.98,20.4552,67.5987,5.30824,101.4897,Potato
56.33,52.17,56.55,15.0804,64.9136,6.479747,97.6155,Potato
80.09,60.25,60.74,17.221,74.4938,5.478774,86.7064,Potato
51.37,57.24,47.59,21.8587,81.4617,6.495017,129.9875,Potato
76.7,49.58,56.94,15.6162,62.1055,6.608878,106.0434,Potato
47.51,35.64,57.74,14.2396,69.2328,6.005063,75.009,Potato
60.87,56.33,39.46,22.6723,79.5812,6.212805,61.998,Potato
74.2,45.47,57.53,17.1822,75.3338,4.566832,101.3368,Potato
73.58,49.22,54.54,21.3648,86.3302,5.721999,88.8826,Potato
54.96,59.79,56.3,14.259,63.7091,6.240866,61.4212,Potato
66.66,69.17,55.36,22.6267,93.8173,6.169804,98.5717,Potato
65.05,54.62,57.59,18.0945,62.6961,5.312111,84.6195,Potato
53.52,60.54,68.37,18.7392,58.7667,5.682511,100.6133,Potato
67.39,40.56,43.2,17.5265,74.5287,4.785454,98.8348,Potato
82.35,57.46,51.58,14.9781,65.9243,5.965197,77.8347,Potato
65.66,54.4,61.67,16.9933,74.69,5.046669,102.6569,Potato
66.8,67.29,59.81,15.2296,74.4102,6.252191,80.0419,Potato
68.07,49.6,59.59,20.8382,73.4338,6.27309,81.3424,Potato
42.47,52.58,82.54,16.1878,68.2607,5.610253,79.3546,Potato
65.52,65.59,61.14,11.014,78.4612,6.00851,112.6195,Potato
47.8,54.08,66.31,10.2823,72.4613,5.713161,84.3886,Potato
52.92,43.91,51.93,10.0931,83.8293,5.896763,117.4489,Potato
85.94,80.52,45.07,19.4719,73.557,5.341096,125.6697,Potato
56.96,44.21,51.86,12.394,67.2828,6.048997,75.2256,Potato
51.12,54.35,62.12,18.2003,61.4983,5.143526,31.5801,Potato
73.83,58.47,59.07,17.5463,73.6231,5.068028,110.8902,Potato
48.63,57.68,59.03,16.7412,64.8464,5.751229,83.1606,Potato
54.63,53.1,52.86,18.7536,64.2003,5.715503,72.6763,Potato
74.99,53.15,51.26,17.6332,79.2197,5.908921,78.2256,Potato
60.51,52.65,53.2,8.0,60.7786,5.540197,81.7037,Potato
41.26,43.84,62.24,15.7055,86.2975,6.554277,115.9439,Potato
66.53,76.5,63.41,18.7004,76.2777,5.864242,93.1982,Potato
55.24,52.8,44.94,23.5611,74.6493,5.893153,115.672,Potato
78.48,60.97,62.62,23.7458,66.7219,5.878894,99.8844,Potato
52.73,51.65,48.49,11.5474,81.115,6.201164,83.8154,Potato
72.61,51.45,59.69,15.6011,74.9768,6.030407,82.1929,Potato
81.31,50.45,53.08,10.7355,69.5112,5.976807,101.2322,Potato
49.79,39.5,70.66,23.0795,76.5986,6.094394,106.4085,Potato
57.68,53.39,50.82,21.0514,61.5377,5.070154,109.9359,Potato
64.66,50.93,56.79,18.4024,61.9174,5.085261,84.7692,Potato
49.71,66.72,61.07,17.6644,66.0385,5.769577,93.5041,Potato
63.24,43.03,46.26,22.5225,77.7962,5.72093,101.6808,Potato
57.3,49.23,54.27,21.8453,74.9739,6.031924,82.3207,Potato
57.06,46.02,52.33,21.6322,83.3918,5.808007,67.3012,Potato
60.59,69.43,49.86,18.8267,67.6401,6.032746,73.8746,Potato
60.86,46.31,50.6,15.6031,79.5973,5.301762,85.1793,Potato
61.97,60.62,66.12,20.0685,74.089,5.795702,103.2441,Potato
52.81,64.7,49.01,20.2642,67.4556,5.263577,115.1795,Potato
53.34,53.54,60.66,16.2375,78.0825,5.954743,62.8791,Potato
58.58,41.23,58.15,15.595,74.4719,5.048686,78.0531,Potato
59.46,41.36,41.03,21.5333,69.967,5.939324,82.8428,Potato
54.73,63.6,60.19,23.6565,75.336,5.2124,105.8943,Potato
63.89,42.39,40.86,14.0024,73.9638,5.646589,79.4378,Potato
38.22,58.92,61.28,15.9465,73.7705,6.157971,81.4054,Potato
51.23,56.14,49.93,18.4037,71.6993,5.890952,61.7601,Potato
56.64,58.77,55.08,18.9464,64.5604,5.141736,99.6681,Potato
49.73,59.72,42.06,14.9105,75.5981,5.531042,86.772,Potato
79.55,45.66,56.22,24.5341,68.5783,5.199449,76.9191,Potato
60.23,45.24,64.27,18.6884,66.8374,5.122097,84.8097,Potato
62.12,62.15,46.93,19.1255,73.0744,5.847065,112.5399,Potato
54.2,48.71,48.93,24.0355,80.8722,6.024119,69.9023,Potato
59.81,27.5,59.55,15.2038,76.4849,5.976242,73.1668,Potato
45.42,61.49,59.8,16.6463,70.7509,6.041051,115.045,Potato
57.96,44.64,30.66,11.9867,70.4292,5.795236,91.5155,Potato
48.76,59.67,75.15,16.3106,80.0865,5.690644,103.3951,Potato
56.67,68.93,60.29,11.0443,55.8261,5.370772,98.035,Potato
29.28,55.17,61.97,19.9914,81.3789,5.623968,89.2933,Potato
46.46,64.96,53.56,18.68,60.0079,5.271461,83.034,Potato
77.57,56.54,36.45,15.8917,63.6767,5.461934,106.6312,Potato
69.96,70.87,61.75,16.5983,70.8859,5.835571,113.2467,Potato
75.83,44.38,49.35,20.0459,92.361,5.752878,111.6838,Potato
76.65,54.92,60.44,12.4568,88.4194,7.025891,66.2906,Potato
68.08,61.73,52.81,17.8167,80.6519,5.261682,116.0982,Potato
54.57,53.1,57.38,19.798,77.8523,5.749961,82.8413,Potato
47.55,66.52,47.25,9.8709,60.1018,5.230507,74.8994,Potato
73.76,50.68,63.64,19.7398,76.2541,5.644886,86.6134,Potato
60.77,75.69,43.12,10.3038,70.6062,5.661163,106.6226,Potato
89.93,76.22,77.46,16.5296,68.4666,6.137952,100.8093,Potato
55.62,57.82,77.38,12.3464,76.2384,5.620133,84.8923,Potato
83.67,60.53,71.33,22.725,71.2311,5.723472,106.7533,Potato
58.12,66.92,67.75,12.3715,81.9544,5.627873,92.7972,Potato
76.03,43.13,54.15,10.3992,59.5124,5.239579,78.5406,Potato
80.36,41.88,66.67,17.5334,75.6001,5.539159,75.8393,Potato
47.72,67.56,54.04,15.3452,67.9672,5.647225,98.2047,Potato
54.18,57.74,39.46,10.9816,71.7229,5.82953,88.3496,Potato
47.6,52.73,70.03,19.1033,77.437,6.023579,62.4899,Potato
45.24,55.11,66.29,9.034,66.0615,5.706161,106.9432,Potato
68.0,31.14,54.69,12.855,76.3139,5.699129,80.3945,Potato
57.64,53.09,42.75,14.6991,73.3013,5.111675,121.8424,Potato
60.63,47.47,49.14,20.2089,69.7153,6.015894,61.9402,Potato
66.67,64.18,36.79,22.1819,71.2354,5.521641,86.3858,Potato
37.71,64.95,64.45,21.4111,73.7636,6.098849,76.0004,Potato
75.44,60.77,38.97,16.3869,68.8573,6.326576,70.4915,Potato
55.81,58.95,57.87,8.0,75.0568,5.724834,80.2642,Potato
66.39,40.03,46.56,18.5634,72.7746,5.390675,125.4114,Potato
67.45,60.91,40.73,22.8823,70.1097,5.793321,92.8674,Potato
76.45,61.29,57.38,21.9352,87.7187,5.939481,74.1658,Potato
58.74,67.45,51.66,18.8518,78.3219,5.673792,53.4274,Potato
34.52,76.18,63.38,12.242,71.9383,5.574385,55.5727,Potato
60.69,38.07,42.32,14.8988,76.1669,6.025413,79.2707,Potato
62.41,51.12,47.43,24.7353,66.7854,5.999031,77.3262,Potato
47.59,47.58,31.12,11.3331,71.5058,5.661484,85.519,Potato
61.77,56.73,33.16,12.4086,72.4394,5.138374,44.5563,Potato
55.67,55.13,72.98,20.7702,65.0256,5.982551,88.1664,Potato
43.89,52.66,75.84,15.2754,78.0988,5.493069,110.5546,Potato
68.06,65.28,55.93,12.273,70.9551,5.885736,122.4568,Potato
53.24,43.99,46.76,23.1119,72.1563,5.860463,52.1111,Potato
55.12,44.59,52.02,18.8442,70.4502,5.044421,73.9721,Potato
54.45,44.76,63.74,15.4728,98.6727,5.832433,72.9153,Potato
74.83,51.4,49.86,12.4169,69.6991,6.005813,92.9144,Potato
59.51,42.71,57.38,25.1896,58.4506,6.054861,65.6046,Potato
60.95,54.51,54.87,16.9022,62.2005,5.846946,123.6453,Potato
54.71,53.35,49.31,22.5893,81.0744,5.009126,90.8704,Potato
65.55,47.13,49.74,20.5745,85.6916,6.310832,87.5371,Potato
76.19,63.74,57.93,14.9164,69.5456,5.964409,121.8543,Potato
67.77,54.4,45.23,14.9482,85.2316,5.318672,89.679,Potato
68.24,65.63,59.52,22.7853,80.9327,5.484895,98.0061,Potato
67.27,53.05,50.28,22.8501,73.4842,5.89249,74.984,Potato
43.44,54.76,56.27,9.4923,72.9164,6.071914,62.59,Potato
49.49,49.37,68.84,19.1991,76.447,5.604815,77.7928,Potato
57.54,54.93,53.32,16.5151,82.0196,6.13021,133.7395,Potato
51.29,62.12,64.2,12.8667,78.1784,5.082893,102.6604,Potato
47.23,50.89,37.08,18.047,69.5855,5.383016,95.4907,Potato
37.53,60.18,50.3,11.6016,73.6063,4.974254,70.4725,Potato
43.84,46.87,55.28,15.1342,90.8501,5.441038,108.225,Potato
56.92,62.59,74.23,13.8061,77.0097,6.403231,62.8461,Potato
59.17,49.2,35.4,15.0008,81.9546,6.623121,58.6589,Potato
50.48,63.52,54.04,16.7141,79.3191,5.893836,78.8223,Potato
60.95,55.61,69.57,12.9377,77.1869,5.544628,129.0898,Potato
54.79,70.21,47.15,23.2927,75.8696,5.711344,127.9579,Potato
73.09,43.46,52.87,18.9731,82.1791,5.989336,80.9753,Potato
58.06,40.24,58.32,24.1783,80.7491,5.174808,76.516,Potato
68.36,48.84,56.85,16.3597,77.1111,5.571,57.1928,Potato
62.44,41.15,70.66,14.8048,69.4499,6.373957,91.5606,Potato
43.18,41.17,59.48,24.0337,78.0845,5.381716,93.2403,Potato
58.91,61.22,68.28,14.6878,74.4639,5.50039,105.7911,Potato
45.17,54.96,51.4,16.2868,72.534,5.805277,108.2142,Potato
58.7,50.2,47.59,19.8802,96.4302,5.913257,86.0516,Potato
51.06,51.13,52.74,12.0491,62.6876,5.549998,101.1206,Potato
64.58,49.03,43.41,19.8452,82.6681,5.830786,75.9872,Potato
43.89,71.5,59.84,19.3334,68.0986,6.043176,100.7409,Potato
60.18,47.64,51.14,22.0773,76.0496,6.584581,79.8554,Potato
66.87,41.78,48.28,20.5602,95.5487,5.749502,99.1892,Potato
70.89,62.96,59.99,22.1999,67.301,5.783481,97.57,Potato
50.83,52.84,43.56,16.5583,69.209,6.410981,91.3761,Potato
60.21,75.39,62.71,13.5493,74.8599,5.580334,105.8908,Potato
62.21,49.74,50.22,25.4399,68.2223,5.270259,58.592,Potato
78.57,63.46,66.59,10.8932,82.0725,5.9001,68.7017,Potato
42.22,65.82,51.07,11.2939,70.7238,6.23047,84.5988,Potato
49.07,49.79,61.32,19.2605,80.2321,5.944419,61.1347,Potato
93.65,47.57,56.8,23.4999,64.3665,5.761194,81.8627,Potato
56.72,62.41,62.44,17.7582,60.5453,5.220643,82.5074,Potato
37.31,60.75,56.1,20.9972,73.1681,5.776652,116.1937,Potato
53.01,40.89,38.37,9.0168,62.4519,6.293262,92.8507,Potato
26.77,43.72,65.09,15.0018,87.1462,5.306353,110.5886,Potato
62.89,29.64,54.12,9.5042,62.7616,5.702101,96.0335,Potato
69.72,60.95,62.9,20.1216,66.6985,5.645006,79.2867,Potato
49.06,52.38,61.9,10.8111,78.309,5.520918,92.6743,Potato
54.35,53.38,47.27,11.8887,70.3091,5.899169,104.5885,Potato
71.08,38.09,45.85,19.0561,62.8529,5.977322,113.868,Potato
39.0,44.02,61.55,21.2473,91.3197,5.973131,87.3538,Potato
44.14,50.22,51.97,16.3641,66.9869,5.409276,57.0498,Potato
57.26,48.28,64.36,19.2807,73.4299,5.141607,55.644,Potato
50.97,56.18,53.22,19.1512,73.3265,5.904955,83.4717,Potato
56.47,60.83,65.23,16.1383,80.6825,5.597632,43.242,Potato
44.83,77.7,59.23,12.6212,78.6988,6.535325,125.9021,Potato
62.57,54.8,57.88,19.2596,68.3856,6.553804,101.9387,Potato
58.21,66.15,51.26,19.4524,72.3934,6.596276,77.2867,Potato
66.59,46.7,57.32,20.5761,73.1846,5.423956,67.807,Potato
62.4,38.25,66.93,18.2483,80.9917,6.027748,110.5624,Potato
62.48,51.48,54.46,12.326,65.6534,6.148381,67.7273,Potato
42.64,39.02,60.31,19.7614,91.1449,6.103342,69.6355,Potato
65.91,55.15,55.46,16.9945,68.9265,5.658241,74.6811,Potato
56.03,47.2,56.25,15.0691,74.93,6.311666,92.2817,Potato
58.0,35.46,72.23,15.8215,65.7201,5.80019,102.4159,Potato
72.58,72.36,67.02,14.239,64.6147,5.851242,113.8534,Potato
51.37,49.62,55.79,20.5554,68.0046,5.184867,110.8994,Potato
76.21,38.62,57.14,11.3275,67.2358,6.057906,90.0155,Potato
77.33,63.98,47.98,13.0261,71.6859,5.695835,110.4104,Potato
69.03,47.71,53.27,15.6849,67.1683,5.985912,76.58,Potato
48.23,65.9,58.09,23.455,80.5644,5.894045,53.5827,Potato
33.76,47.67,63.51,21.2171,68.7361,5.872375,76.5774,Potato
72.95,49.59,62.49,10.4366,67.8495,5.781715,73.8748,Potato
61.34,58.45,43.91,22.4054,71.8562,6.11464,77.3603,Potato
51.06,60.93,64.77,22.3977,82.9427,5.720443,70.8125,Potato
74.08,62.68,54.11,12.304,76.719,5.217921,80.7778,Potato
49.66,54.1,45.13,8.0,74.2025,6.027582,102.4003,Potato
54.91,60.29,68.36,16.7111,63.5356,5.476398,124.3051,Potato
66.3,62.46,69.63,21.4897,65.8583,5.270295,55.4931,Potato
46.64,57.01,57.64,23.365,64.7727,5.391103,64.2453,Potato
58.69,53.57,62.09,13.5167,85.4548,5.913333,74.1711,Potato
73.07,40.55,62.67,24.0079,79.2445,5.761392,105.3148,Potato
62.53,60.99,68.96,8.0883,68.107,4.946927,85.9011,Potato
74.97,55.42,62.28,15.5278,70.485,5.646538,75.5178,Potato
73.6,50.86,41.72,15.3312,68.3977,6.267692,104.3347,Potato
60.09,67.78,75.1,21.6093,67.9131,5.619482,109.1278,Potato
31.96,40.72,65.66,22.1932,78.6824,5.733809,89.6248,Potato
46.73,71.44,49.9,20.8169,72.6997,6.217197,73.6756,Potato
69.16,54.78,44.7,11.5978,91.6493,6.118196,95.4056,Potato
41.4,58.18,60.05,20.4505,85.0029,6.2087,85.3346,Potato
56.08,51.05,52.22,19.0362,85.4758,4.690979,85.1797,Potato
64.06,38.33,58.3,10.3151,80.3709,6.493409,79.752,Potato
77.63,53.6,62.43,8.7319,71.6187,6.05456,108.4997,Potato
53.1,58.35,49.34,21.152,79.7823,6.784591,94.9976,Potato
52.28,61.76,43.84,16.2796,72.2093,5.48707,110.714,Potato
59.37,53.02,58.86,11.8593,88.0422,5.09462,116.7265,Potato
64.21,33.07,49.67,16.1673,78.2342,5.802887,99.1796,Potato
58.15,39.58,56.46,18.4562,77.0989,5.689851,79.8705,Potato
72.59,75.52,41.57,16.6686,76.0166,6.061466,110.8065,Potato
50.41,44.07,52.48,10.7921,88.9221,6.229971,99.3133,Potato
61.44,69.27,62.15,24.5422,63.53,5.765082,142.0674,Potato
65.34,45.66,61.06,21.0169,89.7063,5.703717,96.2021,Potato
55.2,53.18,47.12,15.6585,73.5108,6.009088,103.9538,Potato
70.08,61.25,43.32,15.8196,63.7508,5.697469,95.8085,Potato
61.79,46.8,55.16,18.4379,68.9823,5.664007,88.018,Potato
69.47,70.92,60.61,12.4815,61.7935,6.214854,84.8242,Potato
62.33,55.76,59.05,18.2907,80.2293,6.303911,95.8849,Potato
64.52,59.61,49.88,11.6771,66.6937,6.233586,100.4235,Potato
52.41,52.32,57.98,16.7179,76.3493,5.732708,113.0878,Potato
52.43,61.59,70.02,12.3257,84.0737,4.944084,96.177,Potato
74.69,70.79,57.05,12.5277,69.6239,5.740718,80.7422,Potato
67.63,53.69,38.67,23.5829,72.8552,5.496808,83.4629,Potato
47.72,72.3,57.03,17.2369,64.5731,5.74811,63.5413,Potato
62.17,48.88,75.44,17.8296,71.8931,5.531564,123.2243,Potato
31.51,62.64,42.13,8.9545,95.5922,5.791704,79.1765,Potato
53.11,59.89,55.3,14.612,81.2235,5.38429,109.3488,Potato
71.53,44.31,52.74,18.8448,72.8822,5.287713,95.531,Potato
58.5,57.14,55.96,17.7765,70.1065,6.289077,96.0746,Potato
61.41,55.07,56.94,8.3839,74.6589,5.412137,87.651,Potato
23.8,46.47,66.4,17.8286,76.0404,5.800133,74.244,Potato
55.29,58.58,55.85,18.4662,71.6474,6.181806,70.6293,Potato
64.06,56.46,67.77,22.135,79.2405,6.165722,124.5693,Potato
65.58,54.27,53.82,14.3791,67.3724,6.117939,92.2792,Potato
71.55,54.31,51.5,8.0317,67.3329,5.921147,112.5054,Potato
57.48,54.1,48.31,13.0129,77.9616,6.089601,117.6981,Potato
58.01,51.32,36.83,12.6117,65.6509,6.349235,81.7831,Potato
44.01,56.4,57.76,19.9468,80.8321,5.970009,98.4701,Potato
57.55,48.56,75.54,8.0,74.8858,5.065119,90.9002,Potato
44.86,81.57,59.58,15.2066,60.3767,5.588587,66.8557,Potato
37.83,40.91,61.87,22.7032,75.876,6.078548,86.2904,Potato
46.98,49.15,50.87,17.0288,61.5188,5.549162,101.7501,Potato
78.1,49.94,52.56,20.5853,80.5469,6.448042,80.0194,Potato
56.75,75.4,64.85,10.4328,73.0103,5.774728,83.5031,Potato
62.64,41.8,75.09,10.592,89.8087,5.8341,86.5327,Potato
53.84,59.26,69.88,22.749,83.5705,6.249898,132.2306,Potato
38.51,57.48,63.05,17.4049,66.5145,5.72686,53.319,Potato
87.52,60.84,50.76,17.7608,77.1927,6.516965,63.742,Onion
76.2,53.68,54.84,19.2409,70.4594,6.250022,88.4138,Onion
70.39,62.71,49.02,14.037,78.7241,6.550683,73.6871,Onion
75.83,66.71,41.8,13.449,74.6426,5.974667,72.9456,Onion
90.01,62.17,53.78,19.7292,69.5237,6.554151,67.514,Onion
90.87,51.19,49.61,15.9689,64.9766,6.606324,100.304,Onion
82.79,55.36,68.42,13.19,66.1099,6.470999,57.1612,Onion
96.39,55.44,57.88,22.8614,58.2359,6.253668,64.1919,Onion
99.03,51.58,44.05,16.4728,67.8634,6.485329,47.728,Onion
92.25,63.14,57.29,23.5992,71.168,5.842398,83.0812,Onion
71.81,64.18,53.08,19.1139,83.7234,6.279345,59.5213,Onion
87.42,69.8,63.09,20.179,74.2266,6.320204,61.5394,Onion
87.49,51.42,44.76,18.154,63.0812,5.668194,60.6951,Onion
67.77,54.23,51.89,8.3794,58.4851,6.389834,71.129,Onion
56.46,75.55,49.01,14.4529,68.3476,5.700473,47.4863,Onion
49.66,58.36,50.58,18.4972,76.4941,6.028833,29.6216,Onion
81.05,60.3,41.15,20.4589,68.2351,6.215904,78.2387,Onion
84.47,58.25,55.76,11.8413,74.3359,5.907705,31.956,Onion
62.27,71.33,54.18,18.7856,68.551,6.233022,85.3745,Onion
95.69,71.72,62.85,14.5109,75.736,6.226623,98.0535,Onion
82.28,71.13,49.9,19.9385,57.2219,5.871927,67.044,Onion
100.24,60.27,45.88,18.9224,82.8335,6.42719,93.3909,Onion
85.56,51.28,57.89,21.974,61.1001,5.894337,69.5634,Onion
64.0,79.25,42.06,23.2673,76.3499,7.11519,98.7863,Onion
86.87,68.56,60.85,20.836,67.8225,6.156208,61.7881,Onion
90.05,55.43,60.83,22.4416,69.0734,5.731482,27.4321,Onion
71.79,74.24,62.57,17.5986,68.0712,5.806263,68.5616,Onion
58.37,54.64,53.77,30.2925,72.0448,6.659032,100.7433,Onion
81.5,74.11,45.14,14.1247,73.6602,6.036339,79.6294,Onion
64.99,74.78,51.09,16.889,78.4669,5.654494,60.7242,Onion
96.81,50.79,53.8,22.6054,81.2636,6.541485,75.9202,Onion
73.89,65.82,44.4,22.0109,72.6546,6.03377,87.4802,Onion
105.87,67.82,63.33,20.9496,83.7094,6.461368,68.4589,Onion
48.14,86.15,55.8,21.7013,70.7438,6.574226,117.275,Onion
82.02,52.58,41.08,10.6658,78.6195,6.309785,60.6865,Onion
101.44,74.33,68.83,25.3572,73.4298,7.158363,88.0452,Onion
66.65,60.17,50.97,18.1844,65.6064,5.510103,83.7149,Onion
77.61,47.59,39.06,23.9836,71.4499,5.87282,57.4031,Onion
73.95,58.8,41.7,10.8659,74.0254,6.09762,62.3601,Onion
69.74,60.02,64.88,20.0263,69.7424,7.104469,88.3258,Onion
83.67,49.41,68.25,16.746,73.3029,6.919201,72.6062,Onion
60.57,63.12,60.09,21.2885,76.9229,6.715476,76.0853,Onion
78.34,69.58,63.19,20.2683,69.813,5.88235,40.5526,Onion
87.74,62.38,62.17,20.4642,46.4489,5.928994,81.808,Onion
76.77,54.58,55.57,14.7642,83.4262,5.868576,75.1713,Onion
65.0,58.52,53.29,18.7721,67.6193,5.886629,68.8496,Onion
95.45,59.95,55.4,18.2793,63.4138,6.797082,76.4961,Onion
90.95,62.17,57.36,20.9812,61.0071,6.102493,62.6341,Onion
64.38,71.1,42.58,22.9572,67.3084,6.155401,59.3458,Onion
